"Visit name";"Form name";"Form number";"Field number";"Exported field type";"Original field type";"Variable name";"Field label";"Optiongroup name";"Field required";"Field min";"Field max";"Field units";"Field info";"Calculation/summary template";"Field hidden";"Dependency parent name";"Field dependency operator";"Field dependency value"
"End visit";"Microbiome faeces";68;6.3;checkbox;checkbox;"V5_Stool_ABX3mReas#Andere reden(en)";"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
"End visit";"Microbiome faeces";68;6.3.1;string;string;V5_Stool_ABX3mReasOth;"Andere reden(en), namelijk";;1;;;;;;0;"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";==;98
"End visit";"Microbiome faeces";68;6.4;radio;radio;V5_Stool_ABXLastUse;"Wanneer heeft uw kind voor het laatst antibiotica gebruikt?";ABXLastUse;1;;;;;;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
"End visit";"Microbiome faeces";68;7;radio;radio;V5_Stool_GIInfect1m;"Heeft uw kind in de afgelopen maand een maag-darminfectie (buikgriep) gehad?";NeeJa;1;;;;;;0;;;
"End visit";"Microbiome faeces";68;7.1;radio;radio;V5_Stool_GIInfect1mFever;"Ging dit gepaard met koorts?";NeeJa;1;;;;;;0;"Heeft uw kind in de afgelopen maand een maag-darminfectie (buikgriep) gehad?";==;1
"End visit";"Microbiome nasopharyngeal swab";69;1;radio;radio;V5_MSN_Succeed;"Did the procedure succeed";YesNo;1;;;;;;0;"Did the procedure succeed";==;0
"End visit";"Microbiome nasopharyngeal swab";69;1.1;datetime;datetime;V5_MNS_NSDatT;"Date and time nasopharyngeal swab";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"Microbiome nasopharyngeal swab";69;1.2;radio;radio;V5_MNS_NSAmtColl;"Amount of swabs succesfully collected";NSAmtColl;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"Microbiome nasopharyngeal swab";69;1.3;string;string;V5_MNS_BiobankCode;"Code Biobank";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"Microbiome nasopharyngeal swab";69;1.4;radio;radio;V5_MNS_ColdPrevM;"Did participant have a cold/runny nose previous month";YesNoUnk;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"Microbiome nasopharyngeal swab";69;2;textarea;textarea;V5_MNS_Remarks;Remarks;;0;;;;;;0;;;
"End visit";"DNA buccal swab";70;1;radio;radio;V5_BS_Succeed;"Did the procedure succeed";YesNo;1;;;;;;0;"Did the procedure succeed";==;0
"End visit";"DNA buccal swab";70;1.1;datetime;datetime;V5_BS_BSDatT;"Date and time buccal swab";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA buccal swab";70;1.2;radio;radio;V5_BS_BSAmtColl;"Amount of swabs succesfully collected";NSAmtColl;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA buccal swab";70;1.3;string;string;V5_BS_BiobankCode;"Code Biobank";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA buccal swab";70;2;textarea;textarea;V5_BS_Remarks;Remarks;;0;;;;;;0;;;
"End visit";"DNA nasopharyngeal swab";71;1;radio;radio;V5_DNANS_Succeed;"Did the procedure succeed";YesNo;1;;;;;;0;;;
"End visit";"DNA nasopharyngeal swab";71;1.1;datetime;datetime;V5_DNANS_DNANSDatT;"Date and time DNA nasopharyngeal swab";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA nasopharyngeal swab";71;1.2;radio;radio;V5_DNANS_DNANSAmtColl;"Amount of swabs succesfully collected";RNANSAmtColl;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA nasopharyngeal swab";71;1.3;string;string;V5_DNANS_BiobankCode;"Code Biobank";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"DNA nasopharyngeal swab";71;2;textarea;textarea;V5_DNANS_Remarks;Remarks;;0;;;;;;0;;;
"End visit";"RNA nasopharyngeal swab";72;1;radio;radio;V5_RNANS_Succeed;"Did the procedure succeed";YesNo;1;;;;;;0;;;
"End visit";"RNA nasopharyngeal swab";72;1.1;datetime;datetime;V5_RNANS_RNANSDatT;"Date and time RNA nasopharyngeal swab";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"RNA nasopharyngeal swab";72;1.2;radio;radio;V5_RNANS_RNANSAmtColl;"Amount of swabs succesfully collected";RNANSAmtColl;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"RNA nasopharyngeal swab";72;1.3;string;string;V5_RNANS_BiobankCode;"Code Biobank";;1;;;;;;0;"Did the procedure succeed";==;1
"End visit";"RNA nasopharyngeal swab";72;2;textarea;textarea;V5_RNANS_Remarks;Remarks;;0;;;;;;0;;;
"End visit";"Lung function tests";73;1;radio;radio;V5_LungT_FeNOSucc;"Did FeNO test succeed?";YesNoNA;1;;;;;;0;;;
"End visit";"Lung function tests";73;1.1;datetime;datetime;V5_LungT_FeNODateTime;"Date and time of test";;1;;;;;;0;"Did FeNO test succeed?";==;1
"End visit";"Lung function tests";73;1.2;numeric;numeric;V5_LungT_FeNOValue;"FeNO value";;1;;;ppb;;;0;"Did FeNO test succeed?";==;1
"End visit";"Lung function tests";73;1.3;string;string;V5_LungT_FeNOText;"FeNO (vrije tekst)";;1;;;;;;0;"Did FeNO test succeed?";==;1
"End visit";"Lung function tests";73;1.4;string;string;V5_LungT_FeNO_ND;"If no, specify";;1;;;;;;0;"Did FeNO test succeed?";==;0
"End visit";"Lung function tests";73;2;radio;radio;V5_Lung_LungTSucc;"Did lungfunction test succeed?";YesNoNA;1;;;;;;0;;;
"End visit";"Lung function tests";73;2.1;datetime;datetime;V5_Lung_LungTDateT;"Date and time of test";;1;;;;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.2;radio;radio;V5_Lung_BronchMed;"Use of bronchodilating medication prior to test";YesNoNA;1;;;;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.3;radio;radio;V5_Lung_LungTReliReprod;"Was result of lungfunction test reliable and reproducible";YesNoNA;1;;;;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.3.1;numeric;numeric;V5_Lung_PreFEV1_Liters;"FEV1 (Liters)";;1;;;Liters;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.2;numeric;numeric;V5_Lung_PreFEV1_Pct;"FEV1 (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.3;numeric;numeric;V5_Lung_PreFVC_Liters;"FVC (Liters)";;1;;;Liters;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.4;numeric;numeric;V5_Lung_PreFVC_Pct;"FVC (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.5;numeric;numeric;V5_Lung_PreTiffeneaux;"FEV1 % VCmax (Tiffeneaux)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.6;numeric;numeric;V5_Lung_PreMMEF_Pct;"MMEF 75/25 (Liters/seconds)";;1;;;Liters/seconds;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.7;numeric;numeric;V5_Lung_PreMMEF_Liters;"MMEF 75/25 (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"End visit";"Lung function tests";73;2.3.8;string;string;V5_Lung_LungTReliReprodNo;"If no, specify";;1;;;;;;0;"Was result of lungfunction test reliable and reproducible";==;0
"End visit";"Lung function tests";73;2.6;radio;radio;V5_Lung_Post_Administration;"Was salbutamol (Ventolin) successfully administered";T2SalbutamolSucc;1;;;;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.1;numeric;numeric;V5_Lung_PostSalbu_Dose;"Administered dose of salbutamol (Ventolin)";;1;;;µg;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"End visit";"Lung function tests";73;2.6.2;datetime;datetime;V5_Lung_Salbu_DateTime;"Date and time of administration salbutamol";;1;;;;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"End visit";"Lung function tests";73;2.6.3;radio;radio;V5_Lung_PostSucc;"Did lungfunction test succeed?";YesNoNA;1;;;;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"End visit";"Lung function tests";73;2.6.3.1;datetime;datetime;V5_Lung_PostDateT;"Date and time of test";;1;;;;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.2;numeric;numeric;V5_LungT_PostFEV1_Liters;"FEV1 (Liters)";;1;;;Liters;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.3;numeric;numeric;V5_LungT_PostFEV1_Pct;"FEV1 (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.4;numeric;numeric;V5_LungT_PostFVC_Liters;"FVC (Liters)";;1;;;Liters;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.5;numeric;numeric;V5_LungT_PostFVC_Pct;"FVC (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.6;numeric;numeric;V5_LungT_PostTiffeneaux;"FEV1 % VCmax (Tiffeneaux)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.7;numeric;numeric;V5_LungT_PostMMEF_Liters;"MMEF 75/25 (Liters/seconds)";;1;;;Liters/seconds;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.8;numeric;numeric;V5_LungT_PostMMEF_Pct;"MMEF 75/25 (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"End visit";"Lung function tests";73;2.6.3.9;string;string;V5_Lung_Post_No;"If no, specify";;1;;;;;;0;"Did lungfunction test succeed?";==;0
"End visit";"Lung function tests";73;3;radio;radio;V5_LungT_BHR_Performed;"Should the BHR test be performed?";YesNoNA;1;;;;"Only applicable for children with asthmatic complains AND a normal spirometry in combination with a FeNO score ≥25 ppb";;0;;;
"Unplanned visits";"Additional DNA nasopharyngeal swab";75;1;radio;radio;UnV_DNANS_Extra;"Extra DNA sample collected?";YesNo;1;;;;;;0;;;
"Unplanned visits";"Additional DNA nasopharyngeal swab";75;1.1;datetime;datetime;UnV_DNANS_DNANSDatT;"Date and time DNA nasopharyngeal swab";;1;;;;;;0;"Extra DNA sample collected?";==;1
"Unplanned visits";"Additional DNA nasopharyngeal swab";75;1.2;radio;radio;UnV_DNANS_DNANSAmtColl;"Amount of swabs succesfully collected";RNANSAmtColl;1;;;;;;0;"Extra DNA sample collected?";==;1
"Unplanned visits";"Additional DNA nasopharyngeal swab";75;1.3;string;string;UnV_DNANS_BiobankCode;"Code Biobank";;1;;;;;;0;"Extra DNA sample collected?";==;1
"Unplanned visits";"Additional DNA nasopharyngeal swab";75;2;textarea;textarea;UnV_DNANS_Remarks;Remarks;;0;;;;;;0;;;
"Unplanned visits";"Additional RNA nasopharyngeal swab";76;1;radio;radio;UnV_RNANS_Extra;"Extra RNA sample collected?";YesNo;1;;;;;;0;;;
"Unplanned visits";"Additional RNA nasopharyngeal swab";76;1.1;datetime;datetime;UnV_RNANS_RNANSDatT;"Date and time RNA nasopharyngeal swab";;1;;;;;;0;"Extra RNA sample collected?";==;1
"Unplanned visits";"Additional RNA nasopharyngeal swab";76;1.2;radio;radio;UnV_RNANS_RNANSAmtColl;"Amount of swabs succesfully collected";RNANSAmtColl;1;;;;;;0;"Extra RNA sample collected?";==;1
"Unplanned visits";"Additional RNA nasopharyngeal swab";76;1.3;string;string;UnV_RNANS_BiobankCode;"Code Biobank";;1;;;;;;0;"Extra RNA sample collected?";==;1
"Unplanned visits";"Additional RNA nasopharyngeal swab";76;2;textarea;textarea;UnV_RNANS_Remarks;Remarks;;0;;;;;;0;;;
"Unplanned visits";"Additional lung function tests";77;1;radio;radio;UnV_LungT_FeNOSucc;"Did FeNO test succeed?";YesNoNA;1;;;;;;0;;;
"Unplanned visits";"Additional lung function tests";77;1.1;datetime;datetime;UnV_LungT_FeNODateTime;"Date and time of test";;1;;;;;;0;"Did FeNO test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;1.2;numeric;numeric;UnV_LungT_FeNOValue;"FeNO value";;1;;;ppb;;;0;"Did FeNO test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;1.3;string;string;UnV_LungT_FeNOText;"FeNO (vrije tekst)";;1;;;;;;0;"Did FeNO test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;1.4;string;string;UnV_LungT_FeNO_ND;"If no, specify";;1;;;;;;0;"Did FeNO test succeed?";==;0
"Unplanned visits";"Additional lung function tests";77;2;radio;radio;UnV_Lung_LungTSucc;"Did lungfunction test succeed?";YesNoNA;1;;;;;;0;;;
"Unplanned visits";"Additional lung function tests";77;2.1;datetime;datetime;UnV_Lung_LungTDateT;"Date and time of test";;1;;;;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.2;radio;radio;UnV_Lung_BronchMed;"Use of bronchodilating medication prior to test";YesNoNA;1;;;;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.3;radio;radio;UnV_Lung_LungTReliReprod;"Was result of lungfunction test reliable and reproducible";YesNoNA;1;;;;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.1;numeric;numeric;UnV_Lung_PreFEV1_Liters;"FEV1 (Liters)";;1;;;Liters;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.2;numeric;numeric;UnV_Lung_PreFEV1_Pct;"FEV1 (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.3;numeric;numeric;UnV_Lung_PreFVC_Liters;"FVC (Liters)";;1;;;Liters;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.4;numeric;numeric;UnV_Lung_PreFVC_Pct;"FVC (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.5;numeric;numeric;UnV_Lung_PreTiffeneaux;"FEV1 % VCmax (Tiffeneaux)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.6;numeric;numeric;UnV_Lung_PreMMEF_Pct;"MMEF 75/25 (Liters/seconds)";;1;;;Liters/seconds;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.7;numeric;numeric;UnV_Lung_PreMMEF_Liters;"MMEF 75/25 (% of predicted)";;1;;;%;;;0;"Was result of lungfunction test reliable and reproducible";==;1
"Unplanned visits";"Additional lung function tests";77;2.3.8;string;string;UnV_Lung_LungTReliReprodNo;"If no, specify";;1;;;;;;0;"Was result of lungfunction test reliable and reproducible";==;0
"Unplanned visits";"Additional lung function tests";77;2.6;radio;radio;UnV_Lung_Post_Administration;"Was salbutamol (Ventolin) successfully administered";T2SalbutamolSucc;1;;;;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.1;numeric;numeric;UnV_Lung_PostSalbu_Dose;"Administered dose of salbutamol (Ventolin)";;1;;;µg;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.2;datetime;datetime;UnV_Lung_Salbu_DateTime;"Date and time of administration salbutamol";;1;;;;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3;radio;radio;UnV_Lung_PostSucc;"Did lungfunction test succeed?";YesNoNA;1;;;;;;0;"Was salbutamol (Ventolin) successfully administered";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.1;datetime;datetime;UnV_Lung_PostDateT;"Date and time of test";;1;;;;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.2;numeric;numeric;UnV_LungT_PostFEV1_Liters;"FEV1 (Liters)";;1;;;Liters;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.3;numeric;numeric;UnV_LungT_PostFEV1_Pct;"FEV1 (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.4;numeric;numeric;UnV_LungT_PostFVC_Liters;"FVC (Liters)";;1;;;Liters;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.5;numeric;numeric;UnV_LungT_PostFVC_Pct;"FVC (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.6;numeric;numeric;UnV_LungT_PostTiffeneaux;"FEV1 % VCmax (Tiffeneaux)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.7;numeric;numeric;UnV_LungT_PostMMEF_Liters;"MMEF 75/25 (Liters/seconds)";;1;;;Liters/seconds;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.8;numeric;numeric;UnV_LungT_PostMMEF_Pct;"MMEF 75/25 (% of predicted)";;1;;;%;;;0;"Did lungfunction test succeed?";==;1
"Unplanned visits";"Additional lung function tests";77;2.6.3.9;string;string;UnV_Lung_Post_No;"If no, specify";;1;;;;;;0;"Did lungfunction test succeed?";==;0
"Unplanned visits";"Additional lung function tests";77;3;radio;radio;UnV_LungT_BHR_Performed;"Should the BHR test be performed?";YesNoNA;1;;;;"Only applicable for children with asthmatic complains AND a normal spirometry in combination with a FeNO score ≥25 ppb";;0;;;
"Extra phone call";"Track questionnaire";78;1;datetime;datetime;ExtraPh_Registration;Registration;;1;;;;;;0;;;
"Extra phone call";"Track questionnaire";78;2;radio;radio;ExtraPh_QuestCompl;"Are all the TRACK questionnaires completed in the past 6 months?";YesNo;1;;;;;;0;;;
"Extra phone call";"Track questionnaire";78;2.1;radio;radio;ExtraPh_ReasNotCompl;"Why did parents not complete the questionnaires?";"Reason questionnaire not completed";1;;;;;;0;"Are all the TRACK questionnaires completed in the past 6 months?";==;0
"Extra phone call";"Track questionnaire";78;2.1.1;string;string;ExtraPh_ReasNotComplOth;"If other, please specify";;1;;;;;;0;"Why did parents not complete the questionnaires?";==;4
"Extra phone call";"Track questionnaire";78;3;radio;radio;ExtraPh_SuggestYesNo;"Are there ways we can help make it easier?";YesNo;1;;;;;;0;;;
"Extra phone call";"Track questionnaire";78;3.1;string;string;ExtraPh_Suggestions;"Please elaborate on the ways to make it easier";;1;;;;;;0;"Are there ways we can help make it easier?";==;1
"Extra phone call";"Track questionnaire";78;2.2;radio;radio;ExtraPh_ComplVent;"Do you have a personal registration of complaints/Ventolin use?";YesNo;1;;;;;;0;"Are all the TRACK questionnaires completed in the past 6 months?";==;0
"Extra phone call";"Track questionnaire";78;2.2.2;radio;radio;ExtraPh_Surv6Mths;"Is it possible to fill in the incomplete surveys on the phone right now, based on the parents recall memory?";YesNo;1;;;;;;0;"Do you have a personal registration of complaints/Ventolin use?";==;0
"Extra phone call";"Q-dot app";79;1;radio;radio;QDot_SystemControl_Use;"Is the app in use to register symptoms and Ventolin (salbutamol)?";YesNo;1;;;;;;0;;;
"Extra phone call";"Q-dot app";79;1.1;radio;radio;QDot_SystemControlNoUse_Reason;"What is the reason for  not using the app?";"Reason QDot not used";1;;;;;;0;"Is the app in use to register symptoms and Ventolin (salbutamol)?";==;0
"Extra phone call";"Q-dot app";79;1.1.1;string;string;QDot_SystemControlNoUse_ReasonOth;"If other, please specify";;1;;;;;;0;"What is the reason for  not using the app?";==;5
"Extra phone call";"Q-dot app";79;1.1.2;radio;radio;QDot_SystemControlNoUse_Easier;"Are there ways we can help make it easier?";YesNo;1;;;;;;0;"What is the reason for  not using the app?";!=;1
"Extra phone call";"Q-dot app";79;1.1.2.1;textarea;textarea;QDot_SystemControlNoUse_EasierDetails;"Please elaborate on the ways to make it easier.";;1;;;;;;0;"Are there ways we can help make it easier?";==;1
"Extra phone call";"Q-dot app";79;1.2;radio;radio;QDot_SystemControlComplVent;"Do you have a personal registration of complaints/Ventolin use?";YesNo;1;;;;;;0;"Is the app in use to register symptoms and Ventolin (salbutamol)?";==;0
"Extra phone call";"Q-dot app";79;1.2.2;radio;radio;QDot_SystemControlAddMissingData;"Willing to add the missing data right now, based on parents recall memory?";YesNo;1;;;;;;0;"Do you have a personal registration of complaints/Ventolin use?";==;0
"Extra phone call";"Q-dot app";79;1.2.2.2;radio;radio;QDot_SystemControlAddMissingContact;"Ask when we can contact them for another call or send email with instructions";"Contact instructions";1;;;;;;0;"Willing to add the missing data right now, based on parents recall memory?";==;0
"Extra phone call";"Q-dot app";79;2;radio;radio;QDot_Medication_Use;"Is the app in use to register daily medication?";YesNo;1;;;;;;0;;;
"Extra phone call";"Q-dot app";79;2.1;radio;radio;QDot_Medication_SuggestYesNo;"Are there ways we can help make it easier?";YesNo;1;;;;;;0;"Is the app in use to register daily medication?";==;0
